File Path,Label,Energy,Peak Amplitude,Zero-Crossing Rate,RMS,Temporal Centroid,Fundamental Frequency,Spectral Energy,Spectral Density,Spectral Flatness,Spectral Slope,Harmonic Ratio
all_sounds\nl-NL_Dag_nl-NL_MerelV3Voice.wav,1,0.01303028960328,0.71432495,0.0914335664335664,0.11415029,0.2156676333335472,151.699234232217,228968.81,0.4414054,0.0051483293,-0.00017228873561492516,4337.907949933551
all_sounds\it-IT_Ehi_it-IT_FrancescaV3Voice.wav,1,0.0041632561303683,0.3222046,0.1554433221099887,0.064523295,0.1715193866082423,172.65244781621308,113954.72,0.1936853,0.05547636,-7.49355796525062e-05,11520.69531511402
all_sounds\it-IT_Saluti_it-IT_FrancescaV3Voice.wav,1,0.0024815161886591,0.28424072,0.2710120068610634,0.04981482,0.3057904223091631,176.66024374695323,88886.875,0.21422113,0.059764225,-3.984179540050716e-05,12900.755940854891
all_sounds\fr-FR_Allô_fr-FR_ReneeV3Voice.wav,1,0.0080205806207545,0.42959595,0.1493589743589743,0.08955769,0.1898511733260374,190.26408594365563,211407.1,0.22794646,0.022055686,-9.712808193348445e-05,10183.1398708084
all_another_words_sounds\en-US_What's up with the traffic__en-US_KevinV3Voice.wav,0,0.0029108951094819,0.40725708,0.2104353393085787,0.053952713,0.4212018357293811,118.04681678285668,139725.19,0.26569802,0.043288406,-9.3663552805163e-05,7711.293041695239
all_another_words_sounds\fr-FR_Comment s'est passée ta journée__fr-FR_ReneeVoice.wav,0,0.0199709448511837,0.75839233,0.2201349415407366,0.14131859,0.6897295126571952,190.960087484973,1327588.5,0.5490785,0.1900197,-0.00017030636698096266,3763.6798070489554
all_sounds\nl-NL_Goedemiddag_nl-NL_MerelV3Voice.wav,1,0.0123939957729605,0.4128723,0.0667019027484143,0.111328326,0.3666677085891519,151.71972364641908,360169.1,0.4103369,0.0038284382,-0.00017601691172699352,3895.436258730016
all_sounds\pt-BR_Como vai__pt-BR_IsabelaV3Voice.wav,1,0.0067949344830723,0.51223755,0.0588658865886588,0.08243139,0.3232639310464002,168.65311639090257,231915.48,0.3319207,0.0024081357,-0.00014514202293843562,3872.209430106602
all_sounds\de-DE_Was gibt’s__de-DE_BirgitV2Voice.wav,1,0.0045525036635443,0.78619385,0.4959247648902821,0.06747224,0.27788281313024,195.56070155765403,178452.64,0.32586572,0.09334007,-6.277378500708496e-05,11170.043641267948
all_sounds\en-US_How’s it going__en-US_EmmaExpressive.wav,1,0.00628388869135,0.4116516,0.1414473684210526,0.07927098,0.4431772547939013,229.27585310893093,187792.0,0.44814268,0.044139147,-0.00015137009266360664,4367.474243004268
all_another_words_sounds\fr-FR_Je prépare le dîner ce soir._fr-FR_ReneeVoice.wav,0,0.0130970624280228,0.584198,0.2115356524279543,0.1144424,0.790058253120782,189.09803822028206,964035.56,0.4788674,0.17737927,-0.00013228766716635786,4463.751845246598
all_another_words_sounds\it-IT_Sto leggendo un libro._it-IT_FrancescaV2Voice.wav,0,0.0073143180591638,0.5074768,0.1741866028708134,0.085523784,0.7442341993893024,204.6048890332027,469614.94,0.28404924,0.03231908,-9.460659787093953e-05,7270.073564673452
all_sounds\en-US_Hello_en-US_LisaExpressive.wav,1,0.0299497127532958,0.8066101,0.1112215909090909,0.17305985,0.2829702693114529,154.36124696211755,647719.44,0.79748946,0.012827472,-0.00035050036282776486,1692.6270787565488
all_another_words_sounds\fr-FR_Quel temps fait-il aujourd'hui__fr-FR_ReneeV3Voice.wav,0,0.0088446147555873,0.4156189,0.1791907514450867,0.09404581,0.7597577899679321,235.44775957458248,517071.03,0.30684865,0.020797143,-0.00010801410134713141,7815.411741300972
all_sounds\de-DE_Guten Abend_de-DE_ErikaV3Voice.wav,1,0.0057271595307212,0.44659424,0.1917780748663101,0.075678,0.4871711601294549,164.09016187530216,263206.7,0.28914616,0.04718777,-0.00011999426303566526,7002.011610548409
all_sounds\en-GB_Hey_en-GB_CharlotteV3Voice.wav,1,0.0047541390513768,0.34405518,0.2498942917547568,0.068950266,0.2559821141134238,206.68870447119062,138161.28,0.31406063,0.09065716,-0.00011460140003974033,8435.100274935441
all_sounds\de-DE_Servus_de-DE_BirgitV2Voice.wav,1,0.0084541914406416,0.59936523,0.3482800982800982,0.09194668,0.2864894057542652,187.25419809311202,317110.47,0.37270123,0.100479,-0.00010460226380183415,9162.5947016974
all_sounds\en-US_Good morning_en-US_MichaelVoice.wav,1,0.0089223685832625,0.6260071,0.0320463974261281,0.09445829,0.2506469959073277,125.7402231643286,323734.12,0.31199962,0.3412875,-0.0001416658383601559,1989.2627508569567
all_another_words_sounds\ja-JP_今日はどうでしたか__ja-JP_EmiV3Voice.wav,0,0.0149419451706586,0.6085205,0.190987460815047,0.12223725,0.5271235227548763,255.07955410721885,878558.75,0.52764714,0.057621855,-0.0001963175553509887,4644.727874032562
all_sounds\en-US_Hey_en-US_MichaelVoice.wav,1,0.0060460206627816,0.60943604,0.0515853356452811,0.07775617,0.1395459863703868,142.04276627840824,149961.75,0.25196698,0.47330022,-0.00010020538356850737,3320.9707167337115
all_another_words_sounds\en-US_What's up with the traffic__en-US_MichaelExpressive.wav,0,0.0096211591042762,0.63742065,0.1790741219008264,0.098087505,0.6448068894959236,153.25164188192096,457767.72,0.53663605,0.03414316,-0.00020982339548946335,3332.211679658236
all_sounds\en-US_Yo_en-US_AllisonV2Voice.wav,1,0.0050607587601074,0.3511963,0.128944618599791,0.07113901,0.2201568593496259,241.84894595746022,148785.33,0.20033704,0.04523565,-8.801481680164641e-05,10483.807971035747
all_another_words_sounds\de-DE_Hast du den Film gesehen_ _de-DE_BirgitV2Voice.wav,0,0.0110016909512606,0.4484558,0.2449833702882483,0.104888946,0.6965708219589574,215.33591773037202,609710.8,0.37681797,0.04864207,-0.00013076021604655825,5994.674290066361
all_sounds\fr-FR_Bonsoir_fr-FR_NicolasV3Voice.wav,1,0.0037157597647252,0.44506836,0.2272727272727272,0.060957033,0.2717180655269169,120.5705847649105,139385.56,0.2285146,0.027167631,-7.97580095055392e-05,10738.154716027231
all_sounds\en-GB_Good evening_en-GB_CharlotteV3Voice.wav,1,0.0048077417264917,0.33312988,0.1822804314329738,0.06933788,0.3577269131951957,206.45419348235794,191709.86,0.20050439,0.064593084,-7.77861678508006e-05,11306.457328454424
all_another_words_sounds\de-DE_Das Wetter ist fantastisch._de-DE_DieterV3Voice.wav,0,0.0054581850404033,0.6207886,0.3906747891283973,0.07387953,0.6990999622922635,140.20869961668015,357820.6,0.617458,0.0842475,-0.0001315881220397879,5454.944498503386
all_another_words_sounds\de-DE_Das Spiel war spannend. _de-DE_DieterVoice.wav,0,0.0083922632061284,0.7911682,0.2116150494307267,0.0916093,0.6956650133469513,93.4763891398149,550303.25,0.6862548,0.1976124,-0.0002150547854249088,2636.6846407638154
all_another_words_sounds\en-US_What's for dinner tonight__en-US_LisaExpressive.wav,0,0.0241045713424682,0.84606934,0.233671875,0.15525647,0.5353932563521068,196.86168498670364,947834.4,0.757487,0.048871774,-0.00027039820291479996,2755.0896405966305
all_another_words_sounds\fr-CA_As-tu fini ton travail__fr-CA_LouiseV3Voice.wav,0,0.0095743530557983,0.42294312,0.2071095571095571,0.097848624,0.8091519329775776,235.0615187247229,630904.25,0.35999092,0.022475848,-0.0001364836611451791,5615.494993604707
all_another_words_sounds\en-US_Let's meet for lunch._en-US_AllisonV2Voice.wav,0,0.0084512397081718,0.40005493,0.2239313666465984,0.09193063,0.5196212229248209,254.52564781786685,431245.4,0.31192464,0.038253665,-0.00010750552799035567,8021.590524754351
all_sounds\fr-CA_Comment ça va__fr-CA_LouiseV3Voice.wav,1,0.0097345341973126,0.65097046,0.2331216577540107,0.09866375,0.4027870261630509,222.1339815323314,447372.4,0.37155598,0.026173903,-0.0001375853425183544,6012.76260947175
all_another_words_sounds\en-GB_I'm heading to the pub._en-GB_KateVoice.wav,0,0.0240896091577631,0.99975586,0.074744604968869,0.15520827,0.4671166417845128,170.8188707213708,1224261.5,0.7755328,0.23431912,-0.00032035152765322376,1367.1532143098786
all_another_words_sounds\ja-JP_公園に行きましょう_ja-JP_EmiV3Voice.wav,0,0.0285336627640537,0.793396,0.1769680040629761,0.1689191,0.628765312901636,280.684663762307,1725937.6,0.54714113,0.049931686,-0.00020802357754202727,4100.821642632965
all_another_words_sounds\de-DE_Hast du den Film gesehen_ _de-DE_DieterV3Voice.wav,0,0.0054800194277203,0.41610718,0.2647450110864745,0.07402715,0.6599577429216337,119.15671000449102,303699.28,0.4889319,0.07019035,-0.0001277498631386175,5627.797486732901
all_sounds\de-DE_Guten Morgen_de-DE_DieterV2Voice.wav,1,0.0050473237966562,0.52557373,0.0822646103896103,0.07104452,0.363294812957746,121.63653512670668,191027.95,0.27371293,0.076438695,-0.00012167637324794564,7104.633330779243
all_sounds\it-IT_Ciao_it-IT_FrancescaV3Voice.wav,1,0.0055407508345674,0.46032715,0.2114669421487603,0.07443622,0.2737303457368358,199.427441515028,164765.16,0.3229521,0.07411176,-0.00011262311071460172,8003.031706288835
all_another_words_sounds\en-US_The game was intense!_en-US_AllisonV3Voice.wav,0,0.011173352990871,0.42785645,0.2588882455124493,0.105704084,0.5481826922087104,251.49030870246315,592827.7,0.36544967,0.03919251,-0.00011305765230159219,7482.217406708822
all_another_words_sounds\en-US_I'm working from home._en-US_EmilyV3Voice.wav,0,0.0064141742950336,0.5864868,0.1442424242424242,0.08008854,0.4193160911551913,191.43906834632986,292610.0,0.36813566,0.016108172,-0.00015387276317010209,4117.0499570817965
all_sounds\fr-FR_Bonne nuit_fr-FR_ReneeV3Voice.wav,1,0.0194169986151447,0.52438354,0.1191269126912691,0.13934489,0.304675178910779,180.5156929134762,662748.5,0.24963754,0.015186602,-0.00011584368741855769,7237.661203195337
all_sounds\nl-NL_Hallo_nl-NL_MerelV3Voice.wav,1,0.0174016373439677,0.50253296,0.0673241852487135,0.13191527,0.2541123185431374,174.19426268423857,311578.25,0.6246117,0.0007568047,-0.00028151743025755854,1502.0468420804975
all_sounds\it-IT_Come va__it-IT_FrancescaV3Voice.wav,1,0.0063744808614585,0.4242859,0.1484230055658627,0.07984035,0.2691403298720748,199.79375824173854,211098.67,0.2805571,0.044886667,-0.0001185844109509527,7115.635119462693
all_another_words_sounds\de-DE_Wollen wir ins Kino gehen__de-DE_DieterV3Voice.wav,0,0.0065160665140523,0.5729675,0.1666493506493506,0.08072215,0.6780660371537922,119.95752032548721,385337.5,0.45320883,0.049850196,-0.00015517047049401543,4970.959840341308
all_sounds\en-US_Howdy_en-US_AllisonVoice.wav,1,0.0058458642508148,0.5395813,0.1077074656276591,0.07645825,0.304125938168547,235.4934776338786,200501.61,0.2497747,0.3747122,-9.921180483813105e-05,5414.614064220196
all_another_words_sounds\en-GB_It's raining cats and dogs._en-GB_KateVoice.wav,0,0.027083443600781,0.9404907,0.2185562974401357,0.16457048,0.7327692472798314,184.8014716269545,1912793.2,0.82188976,0.19228905,-0.00027099877075757717,2338.218466040793
all_sounds\fr-FR_Ça va__fr-FR_NicolasV3Voice.wav,1,0.0069687463903939,0.6473999,0.2668621700879765,0.08347902,0.28892567748977,115.00481976158383,219004.06,0.40121937,0.02694888,-0.0001415754235455944,6530.691463574311
all_sounds\ja-JP_よろしくお願いします_ja-JP_EmiV3Voice.wav,1,0.0149811172668838,0.6118469,0.3052188552188552,0.12239737,0.6940984771783943,293.0536362176073,956800.44,0.4959238,0.050491072,-0.00014700377217348646,5930.995226931213
all_sounds\en-US_What’s up__en-US_AllisonV2Voice.wav,1,0.0054067243472791,0.5215759,0.2439223697650664,0.07353043,0.2231417264695639,300.9251853484343,162608.72,0.24525008,0.07052323,-7.79235450166944e-05,11609.771936320725
all_another_words_sounds\en-GB_I fancy a cuppa._en-GB_KateVoice.wav,0,0.01857320638663,0.99975586,0.1958094213295074,0.13628355,0.5050698631640056,171.92427802066345,954496.9,0.79645616,0.25162035,-0.0002827806867980728,1994.3001154108356
all_sounds\it-IT_Ciao_it-IT_FrancescaV2Voice.wav,1,0.0053740726029577,0.43045044,0.2100206611570248,0.073308066,0.2738496979124094,196.06538664425918,159808.67,0.32105124,0.07493906,-0.00011148213416887278,8045.1292053673515
all_sounds\de-DE_Wie geht’s__de-DE_BirgitVoice.wav,1,0.0095904759642102,0.6531372,0.285250189857396,0.097930975,0.2314795132887678,191.19803609170654,349156.84,0.34096777,0.36321598,-7.078215588944525e-05,6654.078916160839
all_another_words_sounds\en-US_Let's meet for lunch._en-US_EmmaExpressive.wav,0,0.0037017537682664,0.38623047,0.3028492647058823,0.060842037,0.4794624661089551,198.40848255601122,148470.89,0.32119295,0.04596637,-8.614032884566748e-05,8702.817367175825
all_another_words_sounds\fr-FR_J'ai regardé la télé hier soir._fr-FR_ReneeVoice.wav,0,0.0186111052223966,0.7525635,0.1668381683618949,0.13642253,0.8220238921556232,186.67206999619037,1444605.8,0.6006054,0.16522664,-0.00019854464913339126,3170.4194065333795
all_another_words_sounds\de-DE_Was gibt's zum Abendessen__de-DE_DieterV3Voice.wav,0,0.0046404199904342,0.6116028,0.3777010947168015,0.06812063,0.8073690422407672,124.73268233097285,299507.22,0.5195824,0.07344565,-0.00010278660518693865,6212.148604803216
all_sounds\ja-JP_おはようございます_ja-JP_EmiVoice.wav,1,0.0482156040357506,0.8475647,0.2025,0.21958052,0.638650564196019,267.1977210833052,2725833.2,1.0403848,0.22881132,-0.00032762878631842736,1974.9981076967529
all_another_words_sounds\fr-FR_Le film était incroyable._fr-FR_ReneeVoice.wav,0,0.0166221636980811,0.59799194,0.1224530652193255,0.12892696,0.7410337396023173,183.35637333351352,1147831.0,0.45645064,0.18405996,-0.00016972222576165885,3560.2076715919934
all_another_words_sounds\de-DE_Ich arbeite von zu Hause aus.__de-DE_DieterVoice.wav,0,0.0111039383756959,0.8036804,0.2916975738606553,0.10537522,1.1038078666089208,89.75691982226297,942761.1,0.78329724,0.16149405,-0.00024673979556443117,2810.1229995064605
all_sounds\fr-FR_Comment allez-vous__fr-FR_ReneeVoice.wav,1,0.0244531587777617,0.755249,0.0755180679025455,0.15637507,0.5058831627587677,195.9956102040998,1237997.8,0.45070997,0.24231677,-0.0001784490583763545,3108.317887416483
all_another_words_sounds\en-US_Let's meet for lunch._en-US_LisaExpressive.wav,0,0.0227541923522949,0.7642212,0.2814891581632653,0.15084493,0.4975337490218764,176.56640516957464,876838.94,0.76202106,0.055962216,-0.00026248138826712457,2974.832625011854
all_sounds\en-US_Hi_en-US_LisaExpressive.wav,1,0.0187285330560472,0.9154663,0.1649305555555555,0.13685223,0.2613820054485876,148.6590535748915,331396.25,0.7769204,0.021004109,-0.000321011328373372,2391.5561463297495
all_another_words_sounds\nl-NL_Heb je de wedstrijd gezien__nl-NL_MerelV3Voice.wav,0,0.0093712649069541,0.5292053,0.1896694214876033,0.0968053,0.6898489346040783,197.21899230122187,557357.4,0.38340557,0.02349049,-0.00012789049716893292,5809.780044956661
all_sounds\en-US_Hello_en-US_EmmaExpressive.wav,1,0.0061226826088101,0.45266724,0.1067708333333333,0.07824757,0.2896246680786846,242.0368658589946,122785.05,0.4795929,0.06480349,-0.00019188628019829835,3253.2692273180196
all_sounds\fr-CA_Coucou_fr-CA_LouiseV3Voice.wav,1,0.0023879888724775,0.2786255,0.1612091791703442,0.048867054,0.3055637065885477,219.86782178484478,83118.14,0.083053716,0.030863484,-3.722410407989404e-05,23768.585915644777
all_another_words_sounds\en-AU_Can you pass the Vegemite__en-AU_JackExpressive.wav,0,0.0352068951255396,0.93637085,0.2135416666666666,0.187635,0.5916303271351453,133.98099015584287,1578257.0,0.96892506,0.07630075,-0.000341287729313367,2075.8493249569615
all_another_words_sounds\pt-BR_Vou tomar um café._pt-BR_IsabelaV3Voice.wav,0,0.0119657476786585,0.48129272,0.1454819277108433,0.10938806,0.598542352451153,193.8639376759809,671221.4,0.4020339,0.020538457,-0.0001720767788950261,3833.80856176984
all_another_words_sounds\en-US_I’m going for a run._en-US_AllisonVoice.wav,0,0.0101881712738675,0.4267273,0.085706158441189,0.10093647,0.5353297645208743,215.28979026885332,550143.9,0.37599704,0.2253954,-0.00015913827450872737,2602.055841309107
all_another_words_sounds\de-DE_Wie war dein Tag_ _de-DE_DieterV3Voice.wav,0,0.0051156902435341,0.6121826,0.1596670934699103,0.071524054,0.5072860596086515,133.74934298129793,245476.67,0.42699552,0.06518404,-0.00015818554988329144,5703.20074773198
all_another_words_sounds\fr-FR_On se retrouve pour déjeuner__fr-FR_ReneeV3Voice.wav,0,0.0114158099529524,0.43139648,0.1516251904520061,0.1068448,0.7526469631648847,243.5218022438047,690564.1,0.35743672,0.013812598,-0.00012647085070604174,5836.67033533098
all_another_words_sounds\en-GB_How's your day been__en-GB_KateVoice.wav,0,0.0281795044520764,0.9686279,0.1277522045366313,0.16786753,0.5458081790716054,169.38594466821257,1560978.1,0.8149353,0.22062016,-0.00030250177682809967,1628.9332555129338
all_sounds\en-GB_How are you__en-GB_KateVoice.wav,1,0.0363841419598552,0.94537354,0.0580724370779619,0.19074628,0.3160634407938396,192.00157743707456,1365568.5,0.7697152,0.3139423,-0.00032753872199337903,1107.7872040424745
all_sounds\ko-KR_좋은 오후_ko-KR_JinV3Voice.wav,1,0.0028792343356392,0.16174316,0.1513494318181818,0.053658497,0.3223136354973997,228.04485013030097,62224.746,0.18223037,0.015613859,-6.534035862625019e-05,9892.883950056723
all_another_words_sounds\de-DE_Was gibt's zum Abendessen__de-DE_BirgitVoice.wav,0,0.0132758367629278,0.78118896,0.3146749084249084,0.115220815,0.7892318133943379,187.98963678355696,890731.8,0.61466247,0.20698228,-0.0001796017129900908,3696.8137812558243
all_another_words_sounds\de-DE_Wie war dein Tag_ _de-DE_DieterV2Voice.wav,0,0.0051122609234955,0.65463257,0.1605633802816901,0.07150008,0.5074670410651808,133.57581588962123,245310.64,0.42718482,0.06235539,-0.00015702999318695454,5693.000696856731
all_sounds\de-DE_Hi_de-DE_ErikaV3Voice.wav,1,0.0051589669892282,0.3265686,0.2666666666666666,0.07182595,0.2213646177271787,175.3539740290938,130749.6,0.17967992,0.078213334,-6.337525360611873e-05,15293.395503324471
all_another_words_sounds\fr-FR_Tu as vu les infos__fr-FR_ReneeVoice.wav,0,0.013626165789645,0.6645813,0.2216402181998512,0.11673117,0.450521172958579,195.15580681504994,675283.06,0.44054213,0.2833501,-0.00013285005621493397,4543.513380464838
all_sounds\it-IT_Buonasera_it-IT_FrancescaVoice.wav,1,0.0110056969764836,0.55929565,0.0789244004821079,0.10490804,0.3100822713285786,170.67470926544047,406679.03,0.478555,0.32301587,-0.00017308475247734283,2562.4016398136314
all_sounds\en-GB_Hello_en-GB_CharlotteV3Voice.wav,1,0.0086965815906218,0.46759033,0.2073975044563279,0.09325546,0.3140742154395428,193.76279898340505,299752.7,0.36113912,0.07028302,-0.00014649635790125968,6149.2243025390835
all_sounds\fr-CA_Quoi de neuf__fr-CA_LouiseV3Voice.wav,1,0.009679342485706,0.5688782,0.2826030085022891,0.09838365,0.4223557205333275,230.4227439847018,454650.4,0.3129238,0.050075214,-0.0001225785383314054,7854.346108918596
all_sounds\de-DE_Was gibt’s__de-DE_DieterV3Voice.wav,1,0.0026804402355787,0.679657,0.4293528505392912,0.051772967,0.3501965678060378,116.11334356342564,106882.01,0.3753289,0.10880417,-4.720659966195746e-05,10229.659980557233
all_sounds\es-US_Qué pasa__es-US_SofiaVoice.wav,1,0.0091600468441725,0.721405,0.1988923758537936,0.09570813,0.4780938473415711,193.22181849305917,381094.4,0.41057727,0.31694087,-0.00012334002022818238,4838.149910404873
all_another_words_sounds\de-DE_Das Spiel war spannend. _de-DE_DieterV2Voice.wav,0,0.0059754441215266,0.72006226,0.2439955106621773,0.077300996,0.605698803950481,124.70695985150681,327115.2,0.56946474,0.06976085,-0.00016911732834012146,4713.324891413009
all_another_words_sounds\en-US_I’m going for a run._en-US_LisaExpressive.wav,0,0.0382716452821772,0.90112305,0.1294464760638297,0.1956314,0.5070162866654002,189.16062093281582,1414613.8,0.9173305,0.01752199,-0.0003948164126787667,1540.9584786645871
all_another_words_sounds\en-US_The game was intense!_en-US_AllisonV2Voice.wav,0,0.0112169761635626,0.44213867,0.2703532136653155,0.10591023,0.5475434820739535,251.53984760873283,595131.4,0.3731591,0.038557343,-0.00011637418684946347,7299.478780668891
all_sounds\de-DE_Guten Morgen_de-DE_BirgitVoice.wav,1,0.0249545380671503,0.7564087,0.0507866293869715,0.15797006,0.2965980828667213,171.8287051523795,918510.56,0.5061752,0.32068312,-0.00022905831290035832,1383.0202942969784
all_sounds\en-US_Hello_en-US_AllisonVoice.wav,1,0.0049586777162861,0.5516052,0.0696175126292999,0.07041788,0.237151837151042,234.1710332944557,158309.52,0.25832868,0.37031022,-0.00011068162660929744,3145.1524368279042
all_sounds\en-US_Good evening_en-US_AllisonV2Voice.wav,1,0.0099389099877727,0.49517822,0.1035537190082644,0.09969408,0.3317916783527321,219.89378529472432,369454.8,0.24705158,0.03336087,-0.00010878798018793222,7485.60959090338
all_another_words_sounds\it-IT_Hai visto la partita__it-IT_FrancescaVoice.wav,0,0.0130661779651909,0.75613403,0.1686437721178288,0.11430738,0.635681350289005,191.9920903386533,805336.5,0.56142765,0.21598384,-0.00017665961986962093,3707.0403877871886
all_sounds\en-US_Good evening_en-US_MichaelVoice.wav,1,0.0077572850067824,0.5012207,0.0300182056818662,0.08807545,0.2208069828336374,117.94653314669965,281420.6,0.28023437,0.34140062,-0.00012200834659760728,2550.5317147075875
all_another_words_sounds\en-US_Are you ready for the meeting__en-US_MichaelExpressive.wav,0,0.0197430247127419,0.601532,0.0896116955445544,0.14050987,0.5616142086965172,166.65949504545839,784092.2,0.6385621,0.009789139,-0.00027896109561542865,1890.8325632827193
all_sounds\fr-FR_Comment allez-vous__fr-FR_ReneeV3Voice.wav,1,0.0115950492209342,0.48382568,0.1049783549783549,0.107680306,0.4487468278000459,240.84357995209427,493696.53,0.2899791,0.02254726,-0.00012109473876602118,6874.800827402433
all_sounds\pt-BR_Boa tarde_pt-BR_IsabelaV3Voice.wav,1,0.0060514846955887,0.5156555,0.0664309764309764,0.07779129,0.403051456096864,160.12816364862232,276074.0,0.29893586,0.017888501,-0.00012551729290978064,4406.154187884234
all_another_words_sounds\en-GB_I'm off to the shops._en-GB_JamesV3Voice.wav,0,0.0023945993829738,0.36413574,0.2740544127405441,0.048934642,0.4319092911598516,123.17794453565854,110858.84,0.29357433,0.06577901,-0.00010567294250922979,8712.177521146574
all_another_words_sounds\de-DE_Wie war dein Tag_ _de-DE_DieterVoice.wav,0,0.0088620345500242,0.7836609,0.0935105402053988,0.09413838,0.4349751799634385,95.24015803563917,428179.0,0.58944815,0.25743753,-0.00021956589844560328,2392.868917421213
all_another_words_sounds\it-IT_Vado a fare una passeggiata._it-IT_FrancescaV3Voice.wav,0,0.0075389069798956,0.54623413,0.2156873614190687,0.086826876,0.8779027079494301,187.15304083123704,626697.1,0.41794983,0.030936975,-0.00014359261964532805,5174.997550005229
all_sounds\de-DE_Guten Morgen_de-DE_DieterV3Voice.wav,1,0.004928885497056,0.60876465,0.0798701298701298,0.070206024,0.3617142214569489,125.45823054423424,186545.06,0.26630807,0.07131755,-0.00011788755553504356,7391.385914776523
all_sounds\de-DE_Wie geht’s__de-DE_BirgitV2Voice.wav,1,0.0045997975877493,0.3591919,0.3795041322314049,0.06782181,0.2815777938765133,211.00780799546607,170981.78,0.21564075,0.09701305,-4.8928432446533765e-05,14993.72322394362
all_sounds\en-GB_Hi_en-GB_JamesV3Voice.wav,1,0.0018217283306699,0.40441895,0.157030303030303,0.04268171,0.2249045095660754,110.04292224338057,46170.117,0.2501122,0.06847954,-0.00010055777258954874,9535.395648627189
all_another_words_sounds\ja-JP_買い物に行きます_ja-JP_EmiVoice.wav,0,0.0711157664288382,0.826416,0.182953750067302,0.2666754,0.5723622586666447,268.5750475303342,4058084.0,0.94235945,0.23311122,-0.000313617911986,2163.541544425893
all_another_words_sounds\nl-NL_Laten we een wandeling maken. _nl-NL_MerelV3Voice.wav,0,0.0132712048200369,0.62145996,0.0692001987083954,0.11520071,0.643971289686004,150.84411876249786,820689.2,0.40428022,0.025334748,-0.0001768058454979797,3833.2431349926082
all_another_words_sounds\ko-KR_시간이 정말 빨리 가네요._ko-KR_JinV3Voice.wav,0,0.0020333060162811,0.25628662,0.1283596837944664,0.045092195,0.8097003588437932,235.67132519810104,158035.33,0.17730707,0.16779509,-5.7941811924106486e-05,11393.694684929316
all_another_words_sounds\en-US_Let's meet for lunch._en-US_AllisonExpressive.wav,0,0.0169545423866498,0.5284424,0.2930461014851485,0.13020961,0.5021241935986974,240.01263374234063,673350.3,0.5594598,0.06341257,-0.0001667534353017131,4493.272657637862
all_sounds\fr-FR_Bonjour_fr-FR_ReneeV3Voice.wav,1,0.0131396834181231,0.42163086,0.1802371541501976,0.11462846,0.3344145932899424,240.48258939235214,510626.7,0.25684562,0.021727104,-9.987419192904254e-05,9139.190140163053
all_another_words_sounds\fr-FR_Comment s'est passée ta journée__fr-FR_ReneeV3Voice.wav,0,0.0107628649426745,0.53445435,0.2194545454545454,0.10374422,0.7001818829251403,232.87553463066206,636490.25,0.35471204,0.015457791,-0.00011430407534057457,6882.158815727744
all_another_words_sounds\de-DE_Ich lese gerade ein Buch._de-DE_BirgitVoice.wav,0,0.0214501562845929,0.7517395,0.136719725697677,0.14645872,0.7444751931304335,172.7635914682466,1451093.9,0.6913782,0.19106503,-0.00026138737234844713,2004.5929493898877
all_sounds\es-US_Cómo estás__es-US_SofiaVoice.wav,1,0.0147259273971522,0.6698303,0.2556047458827696,0.12135043,0.3781533156888217,191.1067414324159,638651.56,0.52336186,0.3074978,-0.00014108452220979234,4002.046650788337
all_another_words_sounds\fr-FR_Tu as vu les infos__fr-FR_NicolasV3Voice.wav,0,0.0126935873385733,0.5684204,0.1783930857874519,0.112665825,0.503465992310259,129.13814162905058,609099.9,0.39384583,0.019293824,-0.00014745915460998244,5448.78995997959
all_another_words_sounds\de-DE_Ich lese gerade ein Buch._de-DE_ErikaV3Voice.wav,0,0.0075489497684932,0.5463257,0.2339160839160839,0.08688469,0.809439999273714,151.24994099972866,530597.9,0.48903316,0.041094832,-0.00015725752412643266,4831.560561829019
all_another_words_sounds\de-DE_Hast du den Film gesehen_ _de-DE_BirgitV3Voice.wav,0,0.0108900471960097,0.44906616,0.2382760532150776,0.10435539,0.6968274914445826,213.28931460504486,603519.4,0.37572962,0.049335025,-0.00012966753896439617,5978.057684473481
all_sounds\it-IT_Ehi_it-IT_FrancescaVoice.wav,1,0.0156846397686983,0.73147583,0.0412200684150513,0.12523833,0.1488541043908743,210.0236911234974,422566.97,0.299218,0.45951477,-0.00010124854300277713,3885.5644267631355
all_sounds\en-US_Yo_en-US_LisaExpressive.wav,1,0.0263111331246115,0.8432312,0.084090909090909,0.16220707,0.2902089265785018,137.61123622120274,569028.6,0.6083762,0.008824543,-0.00026316774876546697,2172.3346507874603
all_sounds\fr-CA_Ça va__fr-CA_LouiseV3Voice.wav,1,0.0040896835327148,0.48095703,0.349,0.063950635,0.3008258232101738,207.61188144564318,138198.58,0.3673764,0.042064387,-0.00011781833630243537,7682.431635529391
all_another_words_sounds\de-DE_Was gibt's zum Abendessen__de-DE_BirgitV2Voice.wav,0,0.0092059012041922,0.64160156,0.3933140933140933,0.095947385,0.8021216975867357,221.20580045972622,587956.0,0.46434605,0.054195404,-0.00013084695995433553,6168.321667715784
all_sounds\de-DE_Grüß Gott_de-DE_DieterV2Voice.wav,1,0.0055256026699902,0.7951355,0.3040867389491242,0.0743344,0.3391133788683822,143.10009745721533,203527.02,0.39486086,0.10937491,-0.00010379987365882747,8073.6788844318235
